Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
236.957909,TraderTwo,Tick,100,0,100,0,127400,127300,-1270,-12728730,11270,OK
237.270322,TraderTwo,Tick,100,0,100,0,127400,127300,-1270,-12728730,11270,OK
237.498704,TraderTwo,Tick,100,0,100,0,127100,127300,-1270,-12728730,-18730,OK
237.712259,TraderTwo,Tick,100,0,100,0,127100,127300,-1270,-12728730,-18730,OK
237.984018,TraderTwo,Tick,100,0,100,0,127800,127300,-1270,-12728730,21270,OK
238.288705,TraderTwo,Tick,100,0,100,0,127800,127300,-1270,-12728730,21270,OK
238.491932,TraderTwo,Tick,100,0,100,0,127800,127300,-1270,-12728730,21270,OK
238.702621,TraderTwo,Tick,100,0,100,0,127800,127300,-1270,-12728730,21270,OK
238.979956,TraderTwo,Tick,100,0,100,0,127800,127300,-1270,-12728730,21270,OK
239.267745,TraderTwo,Tick,100,0,100,0,127100,127300,-1270,-12728730,-18730,OK
239.456165,TraderTwo,Tick,100,0,100,0,127100,127300,-1270,-12728730,-18730,OK
239.702967,TraderTwo,Tick,100,0,100,0,127100,127300,-1270,-12728730,-18730,OK
240.029237,TraderTwo,Tick,100,0,100,0,126600,127100,-1270,-12728730,-38730,OK
240.266559,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,OK
240.500838,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,OK
240.725768,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,OK
241.008794,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
241.277669,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
241.500635,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
241.750637,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
241.973335,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
242.2465,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
242.543633,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
242.772277,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
242.965132,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
243.241169,TraderTwo,Tick,100,0,100,0,126900,126900,-1270,-12728730,-38730,OK
243.515673,TraderTwo,Tick,100,0,100,0,126900,127000,-1270,-12728730,-38730,OK
243.727335,TraderTwo,Tick,100,0,100,0,126900,127000,-1270,-12728730,-38730,OK
244.03571,TraderTwo,Tick,100,0,100,0,126900,127000,-1270,-12728730,-38730,OK
244.27291,TraderTwo,Tick,100,0,100,0,126900,126800,-1270,-12728730,-38730,OK
244.548289,TraderTwo,Tick,100,0,100,0,126900,126800,-1270,-12728730,-38730,OK
244.745491,TraderTwo,Tick,100,0,100,0,126900,126800,-1270,-12728730,-38730,OK
245.001325,TraderTwo,Tick,100,0,100,0,126900,126800,-1270,-12728730,-38730,OK
245.215943,TraderTwo,Tick,100,0,100,0,127000,126800,-1270,-12728730,-28730,OK
245.490893,TraderTwo,Tick,100,0,100,0,127000,126800,-1270,-12728730,-28730,OK
245.708215,TraderTwo,Tick,100,0,100,0,127000,126800,-1270,-12728730,-28730,OK
245.962326,TraderTwo,Tick,100,0,100,0,127000,126800,-1270,-12728730,-28730,OK
246.258064,TraderTwo,Tick,100,0,100,0,127000,126800,-1270,-12728730,-28730,OK
246.473049,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
246.751242,TraderTwo,Tick,100,0,100,0,127300,127000,-1270,-12728730,-8730,OK
246.983361,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,OK
247.25207,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,OK
247.454505,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,OK
247.731784,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,OK
247.968946,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,OK
248.231306,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
248.523032,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
248.788689,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
248.964473,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
249.283624,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
249.500747,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
249.736683,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
249.995173,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
250.232814,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
250.527951,TraderTwo,Tick,100,0,100,0,127000,127000,-1270,-12728730,-28730,OK
250.779575,TraderTwo,Tick,100,0,100,0,127000,126500,-1270,-12728730,-58730,OK
250.992579,TraderTwo,Tick,100,0,100,0,127000,126500,-1270,-12728730,-58730,OK
251.246398,TraderTwo,Tick,100,0,100,0,127000,126500,-1270,-12728730,-58730,OK
251.517231,TraderTwo,Tick,100,0,100,0,127000,126500,-1270,-12728730,-58730,OK
251.756569,TraderTwo,Tick,100,0,100,0,127000,126500,-1270,-12728730,-58730,OK
251.983147,TraderTwo,Tick,100,0,100,0,127200,126500,-1270,-12728730,-58730,OK
252.213842,TraderTwo,Tick,100,0,100,0,127200,126500,-1270,-12728730,-58730,OK
252.49687,TraderTwo,Tick,100,0,100,0,127200,126500,-1270,-12728730,-58730,OK
252.748189,TraderTwo,Tick,100,0,100,0,127200,126500,-1270,-12728730,-58730,OK
252.968625,TraderTwo,Tick,100,0,100,0,127200,127300,-1270,-12728730,-8730,OK
253.250191,TraderTwo,Tick,100,0,100,0,127200,127300,-1270,-12728730,-8730,OK
253.463838,TraderTwo,Tick,100,0,100,0,127200,127300,-1270,-12728730,-8730,OK
253.754253,TraderTwo,Tick,100,0,100,0,127200,127400,-1270,-12728730,-8730,OK
254.01198,TraderTwo,Tick,100,0,100,0,127200,127400,-1270,-12728730,-8730,OK
254.286218,TraderTwo,Tick,100,0,100,0,127200,127400,-1270,-12728730,-8730,OK
254.531576,TraderTwo,Tick,100,0,100,0,127200,127400,-1270,-12728730,-8730,OK
254.76475,TraderTwo,Tick,100,0,100,0,127300,127400,-1270,-12728730,1270,OK
255.04949,TraderTwo,Tick,100,0,100,0,127300,127400,-1270,-12728730,1270,OK
255.263539,TraderTwo,Tick,100,0,100,0,127300,127400,-1270,-12728730,1270,OK
255.503626,TraderTwo,Tick,100,0,100,0,127300,127500,-1270,-12728730,1270,OK
255.75794,TraderTwo,Tick,100,0,100,0,127300,127700,-1270,-12728730,21270,OK
255.996384,TraderTwo,Tick,100,0,100,0,127100,127700,-1270,-12728730,21270,OK
256.286358,TraderTwo,Tick,100,0,100,0,127100,127700,-1270,-12728730,21270,OK
256.490186,TraderTwo,Tick,100,0,100,0,127100,127800,-1270,-12728730,31270,OK
256.742132,TraderTwo,Tick,100,0,100,0,127300,127800,-1270,-12728730,31270,OK
256.988345,TraderTwo,Tick,100,0,100,0,127300,127800,-1270,-12728730,31270,OK
257.259133,TraderTwo,Tick,100,0,100,0,127300,127800,-1270,-12728730,31270,OK
257.541105,TraderTwo,Tick,100,0,100,0,127300,127800,-1270,-12728730,31270,OK
257.740306,TraderTwo,Tick,100,0,100,0,127100,127800,-1270,-12728730,31270,OK
257.960659,TraderTwo,Tick,100,0,100,0,127100,127800,-1270,-12728730,31270,OK
258.249671,TraderTwo,Tick,100,0,100,0,127100,127800,-1270,-12728730,31270,OK
258.486583,TraderTwo,Tick,100,0,100,0,127100,127800,-1270,-12728730,31270,OK
258.796521,TraderTwo,Tick,100,0,100,0,127100,127600,-1270,-12728730,11270,OK
258.957825,TraderTwo,Tick,100,0,100,0,127100,127600,-1270,-12728730,11270,OK
259.214301,TraderTwo,Tick,100,0,100,0,127100,127600,-1270,-12728730,11270,OK
259.499076,TraderTwo,Tick,100,0,100,0,127100,127600,-1270,-12728730,11270,OK
259.756148,TraderTwo,Tick,100,0,100,0,127100,127600,-1270,-12728730,11270,OK
260.012701,TraderTwo,Tick,100,0,100,0,127500,127700,-1270,-12728730,21270,OK
260.252786,TraderTwo,Tick,100,0,100,0,127500,127700,-1270,-12728730,21270,OK
260.483441,TraderTwo,Tick,100,0,100,0,127500,127700,-1270,-12728730,21270,OK
260.7561,TraderTwo,Tick,100,0,100,0,127500,127700,-1270,-12728730,21270,OK
261.001964,TraderTwo,Tick,100,0,100,0,127900,127700,-1270,-12728730,61270,OK
261.300528,TraderTwo,Tick,100,0,100,0,127900,128300,-1270,-12728730,81270,OK
261.498719,TraderTwo,Tick,100,0,100,0,127900,128300,-1270,-12728730,81270,OK
261.654223,TraderTwo,Breach,100,0,100,0,127900,128300,-1270,-12728730,81270,
261.655551,TraderTwo,Disconnect,100,0,100,0,127900,128300,-1270,-12728730,81270,
261.754245,TraderTwo,Tick,100,0,100,0,127900,128300,-1270,-12728730,81270,BREACH
261.980113,TraderTwo,Tick,100,0,100,0,127900,128300,-1270,-12728730,81270,BREACH
262.234659,TraderTwo,Tick,100,0,100,0,127900,128300,-1270,-12728730,81270,BREACH
262.470979,TraderTwo,Tick,100,0,100,0,127900,128300,-1270,-12728730,81270,BREACH
262.715839,TraderTwo,Tick,100,0,100,0,127900,128300,-1270,-12728730,81270,BREACH
263.050095,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
263.211025,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
263.493664,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
263.753413,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
264.003071,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
264.255069,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
264.531384,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
264.708904,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
264.953548,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
265.280153,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
265.539976,TraderTwo,Tick,100,0,100,0,128100,128200,-1270,-12728730,81270,BREACH
265.777849,TraderTwo,Tick,100,0,100,0,128100,128200,-1270,-12728730,81270,BREACH
265.985302,TraderTwo,Tick,100,0,100,0,128100,128200,-1270,-12728730,81270,BREACH
266.238435,TraderTwo,Tick,100,0,100,0,128100,128200,-1270,-12728730,81270,BREACH
266.528594,TraderTwo,Tick,100,0,100,0,128100,128200,-1270,-12728730,81270,BREACH
266.738579,TraderTwo,Tick,100,0,100,0,128100,128200,-1270,-12728730,81270,BREACH
266.965103,TraderTwo,Tick,100,0,100,0,127600,128200,-1270,-12728730,71270,BREACH
267.29356,TraderTwo,Tick,100,0,100,0,127600,128000,-1270,-12728730,51270,BREACH
267.506135,TraderTwo,Tick,100,0,100,0,127600,128000,-1270,-12728730,51270,BREACH
267.774913,TraderTwo,Tick,100,0,100,0,127600,128000,-1270,-12728730,51270,BREACH
267.971964,TraderTwo,Tick,100,0,100,0,127600,128000,-1270,-12728730,51270,BREACH
268.212288,TraderTwo,Tick,100,0,100,0,127600,128000,-1270,-12728730,51270,BREACH
268.525269,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
268.757796,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
269.014132,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
269.208846,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
269.476006,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
269.774179,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
269.976878,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
270.25179,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
270.521385,TraderTwo,Tick,100,0,100,0,127700,128000,-1270,-12728730,51270,BREACH
270.751661,TraderTwo,Tick,100,0,100,0,128100,128000,-1270,-12728730,81270,BREACH
270.965608,TraderTwo,Tick,100,0,100,0,128100,128000,-1270,-12728730,81270,BREACH
271.233747,TraderTwo,Tick,100,0,100,0,128100,128000,-1270,-12728730,81270,BREACH
271.517769,TraderTwo,Tick,100,0,100,0,128100,127500,-1270,-12728730,41270,BREACH
271.745941,TraderTwo,Tick,100,0,100,0,128100,127500,-1270,-12728730,41270,BREACH
271.974175,TraderTwo,Tick,100,0,100,0,128100,127500,-1270,-12728730,41270,BREACH
272.246858,TraderTwo,Tick,100,0,100,0,128100,127500,-1270,-12728730,41270,BREACH
272.456099,TraderTwo,Tick,100,0,100,0,127400,127500,-1270,-12728730,11270,BREACH
272.713684,TraderTwo,Tick,100,0,100,0,127700,127300,-1270,-12728730,21270,BREACH
273.034006,TraderTwo,Tick,100,0,100,0,127700,127300,-1270,-12728730,21270,BREACH
273.250697,TraderTwo,Tick,100,0,100,0,127700,127300,-1270,-12728730,21270,BREACH
273.529752,TraderTwo,Tick,100,0,100,0,127700,127300,-1270,-12728730,21270,BREACH
273.764561,TraderTwo,Tick,100,0,100,0,127700,127100,-1270,-12728730,1270,BREACH
273.96014,TraderTwo,Tick,100,0,100,0,127700,127100,-1270,-12728730,1270,BREACH
274.229038,TraderTwo,Tick,100,0,100,0,127700,127100,-1270,-12728730,1270,BREACH
274.526631,TraderTwo,Tick,100,0,100,0,127700,127100,-1270,-12728730,1270,BREACH
274.796649,TraderTwo,Tick,100,0,100,0,126800,127100,-1270,-12728730,-38730,BREACH
274.958604,TraderTwo,Tick,100,0,100,0,126800,127100,-1270,-12728730,-38730,BREACH
275.2966,TraderTwo,Tick,100,0,100,0,126800,127100,-1270,-12728730,-38730,BREACH
275.544718,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,BREACH
275.759396,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,BREACH
275.98938,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,BREACH
276.227814,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,BREACH
276.467135,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,BREACH
276.704132,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,BREACH
277.033249,TraderTwo,Tick,100,0,100,0,126900,127100,-1270,-12728730,-38730,BREACH
277.221057,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,BREACH
277.466157,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,BREACH
277.774389,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,BREACH
277.963855,TraderTwo,Tick,100,0,100,0,127000,127100,-1270,-12728730,-28730,BREACH
278.238669,TraderTwo,Tick,100,0,100,0,127000,127600,-1270,-12728730,11270,BREACH
278.539702,TraderTwo,Tick,100,0,100,0,127000,127600,-1270,-12728730,11270,BREACH
278.718632,TraderTwo,Tick,100,0,100,0,127000,127600,-1270,-12728730,11270,BREACH
279.042855,TraderTwo,Tick,100,0,100,0,127000,127600,-1270,-12728730,11270,BREACH
279.279783,TraderTwo,Tick,100,0,100,0,127000,127600,-1270,-12728730,11270,BREACH
279.549717,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
279.789031,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
279.983567,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
280.201715,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
280.473099,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
280.734617,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
280.951156,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
281.275757,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
281.502252,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
281.750551,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
282.011934,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
282.208885,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
282.480841,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
282.770362,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
282.980192,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
283.272122,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
283.502427,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
283.748542,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
283.960401,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
284.27567,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
284.458206,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
284.749679,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
284.968673,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
285.246815,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
285.495237,TraderTwo,Tick,100,0,100,0,128100,127600,-1270,-12728730,51270,BREACH
285.730886,TraderTwo,Tick,100,0,100,0,127900,127600,-1270,-12728730,51270,BREACH
286.004643,TraderTwo,Tick,100,0,100,0,127900,128200,-1270,-12728730,71270,BREACH
286.256424,TraderTwo,Tick,100,0,100,0,127900,128500,-1270,-12728730,101270,BREACH
286.543384,TraderTwo,Tick,100,0,100,0,128200,128500,-1270,-12728730,101270,BREACH
286.766196,TraderTwo,Tick,100,0,100,0,128200,128500,-1270,-12728730,101270,BREACH
286.978011,TraderTwo,Tick,100,0,100,0,128200,128500,-1270,-12728730,101270,BREACH
287.243309,TraderTwo,Tick,100,0,100,0,128200,128500,-1270,-12728730,101270,BREACH
287.529268,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
287.782449,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
288.037725,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
288.214216,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
288.507585,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
288.716924,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
289.014006,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
289.239802,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
289.501753,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
289.764284,TraderTwo,Tick,100,0,100,0,128300,128500,-1270,-12728730,101270,BREACH
290.043057,TraderTwo,Tick,100,0,100,0,128400,128500,-1270,-12728730,111270,BREACH
290.298566,TraderTwo,Tick,100,0,100,0,127800,128500,-1270,-12728730,101270,BREACH
290.474636,TraderTwo,Tick,100,0,100,0,127800,128500,-1270,-12728730,101270,BREACH
290.741602,TraderTwo,Tick,100,0,100,0,127800,128400,-1270,-12728730,91270,BREACH
290.95614,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
291.201529,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
291.510592,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
291.796488,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
292.033407,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
292.21888,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
292.487527,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
292.713983,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
292.977233,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
293.300483,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
293.489709,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
293.749787,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
293.997569,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
294.287356,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
294.493718,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
294.74028,TraderTwo,Tick,100,0,100,0,127800,128300,-1270,-12728730,81270,BREACH
294.989472,TraderTwo,Tick,100,0,100,0,127700,128300,-1270,-12728730,81270,BREACH
295.268528,TraderTwo,Tick,100,0,100,0,128500,128300,-1270,-12728730,121270,BREACH
295.480982,TraderTwo,Tick,100,0,100,0,128500,128300,-1270,-12728730,121270,BREACH
295.746298,TraderTwo,Tick,100,0,100,0,128500,128300,-1270,-12728730,121270,BREACH
295.962697,TraderTwo,Tick,100,0,100,0,128500,128300,-1270,-12728730,121270,BREACH
296.281893,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
296.516976,TraderTwo,Tick,100,0,100,0,127600,128300,-1270,-12728730,81270,BREACH
296.706269,TraderTwo,Tick,100,0,100,0,128400,128300,-1270,-12728730,111270,BREACH
297.022037,TraderTwo,Tick,100,0,100,0,128400,127800,-1270,-12728730,71270,BREACH
297.244066,TraderTwo,Tick,100,0,100,0,128400,127800,-1270,-12728730,71270,BREACH
297.528275,TraderTwo,Tick,100,0,100,0,127500,127000,-1270,-12728730,-8730,BREACH
297.756161,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
298.164455,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
298.210511,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
298.535439,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
298.740314,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
299.04119,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
299.266221,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
299.459202,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
299.79391,TraderTwo,Tick,100,0,100,0,127400,127000,-1270,-12728730,-8730,BREACH
300.024913,TraderTwo,Tick,100,0,100,0,127400,126800,-1270,-12728730,-28730,BREACH
300.201829,TraderTwo,Tick,100,0,100,0,127400,126800,-1270,-12728730,-28730,BREACH
300.540596,TraderTwo,Tick,100,0,100,0,127400,126900,-1270,-12728730,-18730,BREACH
300.797001,TraderTwo,Tick,100,0,100,0,127400,126900,-1270,-12728730,-18730,BREACH
301.004088,TraderTwo,Tick,100,0,100,0,127400,126900,-1270,-12728730,-18730,BREACH
301.239605,TraderTwo,Tick,100,0,100,0,127600,127000,-1270,-12728730,-8730,BREACH
301.460946,TraderTwo,Tick,100,0,100,0,127600,127000,-1270,-12728730,-8730,BREACH
301.797186,TraderTwo,Tick,100,0,100,0,126800,127000,-1270,-12728730,-48730,BREACH
302.008042,TraderTwo,Tick,100,0,100,0,126800,127000,-1270,-12728730,-48730,BREACH
302.230576,TraderTwo,Tick,100,0,100,0,126800,127000,-1270,-12728730,-48730,BREACH
302.502426,TraderTwo,Tick,100,0,100,0,126800,127100,-1270,-12728730,-38730,BREACH
302.751934,TraderTwo,Tick,100,0,100,0,126800,126700,-1270,-12728730,-48730,BREACH
302.959139,TraderTwo,Tick,100,0,100,0,126800,126700,-1270,-12728730,-48730,BREACH
303.207793,TraderTwo,Tick,100,0,100,0,126800,126800,-1270,-12728730,-48730,BREACH
303.522526,TraderTwo,Tick,100,0,100,0,126800,126600,-1270,-12728730,-48730,BREACH
303.784925,TraderTwo,Tick,100,0,100,0,126800,126600,-1270,-12728730,-48730,BREACH
303.99613,TraderTwo,Tick,100,0,100,0,126800,126600,-1270,-12728730,-48730,BREACH
304.246844,TraderTwo,Tick,100,0,100,0,126800,126500,-1270,-12728730,-58730,BREACH
304.494983,TraderTwo,Tick,100,0,100,0,126800,126500,-1270,-12728730,-58730,BREACH
304.767545,TraderTwo,Tick,100,0,100,0,126800,126500,-1270,-12728730,-58730,BREACH
304.985992,TraderTwo,Tick,100,0,100,0,126800,126500,-1270,-12728730,-58730,BREACH
305.292331,TraderTwo,Tick,100,0,100,0,126800,126500,-1270,-12728730,-58730,BREACH
305.458685,TraderTwo,Tick,100,0,100,0,126800,126500,-1270,-12728730,-58730,BREACH
305.776216,TraderTwo,Tick,100,0,100,0,126800,126500,-1270,-12728730,-58730,BREACH
306.011941,TraderTwo,Tick,100,0,100,0,126700,125800,-1270,-12728730,-128730,BREACH
306.291582,TraderTwo,Tick,100,0,100,0,126400,125800,-1270,-12728730,-128730,BREACH
306.455176,TraderTwo,Tick,100,0,100,0,126400,125800,-1270,-12728730,-128730,BREACH
306.797311,TraderTwo,Tick,100,0,100,0,126400,126000,-1270,-12728730,-108730,BREACH
307.043635,TraderTwo,Tick,100,0,100,0,126400,126000,-1270,-12728730,-108730,BREACH
307.229348,TraderTwo,Tick,100,0,100,0,126400,126000,-1270,-12728730,-108730,BREACH
307.475796,TraderTwo,Tick,100,0,100,0,126400,126000,-1270,-12728730,-108730,BREACH
307.798175,TraderTwo,Tick,100,0,100,0,126400,126000,-1270,-12728730,-108730,BREACH
308.010471,TraderTwo,Tick,100,0,100,0,126200,126000,-1270,-12728730,-108730,BREACH
308.284028,TraderTwo,Tick,100,0,100,0,126200,125500,-1270,-12728730,-158730,BREACH
308.526165,TraderTwo,Tick,100,0,100,0,126000,125500,-1270,-12728730,-158730,BREACH
308.706979,TraderTwo,Tick,100,0,100,0,125800,125500,-1270,-12728730,-158730,BREACH
308.970539,TraderTwo,Tick,100,0,100,0,125800,125500,-1270,-12728730,-158730,BREACH
309.288139,TraderTwo,Tick,100,0,100,0,125800,125500,-1270,-12728730,-158730,BREACH
309.479365,TraderTwo,Tick,100,0,100,0,125800,125500,-1270,-12728730,-158730,BREACH
309.798443,TraderTwo,Tick,100,0,100,0,125800,125500,-1270,-12728730,-158730,BREACH
310.008829,TraderTwo,Tick,100,0,100,0,125800,125400,-1270,-12728730,-168730,BREACH
310.280742,TraderTwo,Tick,100,0,100,0,125800,125400,-1270,-12728730,-168730,BREACH
310.517179,TraderTwo,Tick,100,0,100,0,125800,125200,-1270,-12728730,-188730,BREACH
